Dataset,Noise Type,Algorithm,Linkage,Noise Level,Normalized Mutual Information
2blobs_spray,Gaussian,K-Means,Average,0,0.6812 (0.08)
2blobs_spray,Gaussian,K-Means,Single,0,0.7234 (0.0)
2blobs_spray,Gaussian,K-Means,Complete,0,0.6159 (0.05)
2blobs_spray,Gaussian,Agglomerative,Average,0,0.724 (0.0)
2blobs_spray,Gaussian,Agglomerative,Single,0,0.7212 (0.0)
2blobs_spray,Gaussian,Agglomerative,Complete,0,0.4151 (0.33)
2blobs_spray,Gaussian,MultiMember,Average,0,0.6965 (0.01)
2blobs_spray,Gaussian,MultiMember,Single,0,0.5791 (0.28)
2blobs_spray,Gaussian,MultiMember,Complete,0,0.5861 (0.29)
2blobs_spray,Gaussian,K-Means,Average,0.02,0.6265 (0.05)
2blobs_spray,Gaussian,K-Means,Single,0.02,0.6605 (0.0)
2blobs_spray,Gaussian,K-Means,Complete,0.02,0.5536 (0.02)
2blobs_spray,Gaussian,Agglomerative,Average,0.02,0.5392 (0.27)
2blobs_spray,Gaussian,Agglomerative,Single,0.02,0.4059 (0.33)
2blobs_spray,Gaussian,Agglomerative,Complete,0.02,0.521 (0.26)
2blobs_spray,Gaussian,MultiMember,Average,0.02,0.6577 (0.01)
2blobs_spray,Gaussian,MultiMember,Single,0.02,0.6691 (0.01)
2blobs_spray,Gaussian,MultiMember,Complete,0.02,0.5267 (0.26)
2blobs_spray,Gaussian,K-Means,Average,0.05,0.6097 (0.03)
2blobs_spray,Gaussian,K-Means,Single,0.05,0.6264 (0.0)
2blobs_spray,Gaussian,K-Means,Complete,0.05,0.5317 (0.04)
2blobs_spray,Gaussian,Agglomerative,Average,0.05,0.6083 (0.01)
2blobs_spray,Gaussian,Agglomerative,Single,0.05,0.1373 (0.24)
2blobs_spray,Gaussian,Agglomerative,Complete,0.05,0.6253 (0.0)
2blobs_spray,Gaussian,MultiMember,Average,0.05,0.5876 (0.05)
2blobs_spray,Gaussian,MultiMember,Single,0.05,0.3806 (0.3)
2blobs_spray,Gaussian,MultiMember,Complete,0.05,0.6099 (0.04)
2blobs_spray,Gaussian,K-Means,Average,0.1,0.4962 (0.01)
2blobs_spray,Gaussian,K-Means,Single,0.1,0.2245 (0.26)
2blobs_spray,Gaussian,K-Means,Complete,0.1,0.4457 (0.03)
2blobs_spray,Gaussian,Agglomerative,Average,0.1,0.0104 (0.0)
2blobs_spray,Gaussian,Agglomerative,Single,0.1,0.0078 (0.0)
2blobs_spray,Gaussian,Agglomerative,Complete,0.1,0.2502 (0.2)
2blobs_spray,Gaussian,MultiMember,Average,0.1,0.0111 (0.0)
2blobs_spray,Gaussian,MultiMember,Single,0.1,0.0078 (0.0)
2blobs_spray,Gaussian,MultiMember,Complete,0.1,0.2679 (0.21)
2blobs_spray,Gaussian,K-Means,Average,0.15,0.4755 (0.03)
2blobs_spray,Gaussian,K-Means,Single,0.15,0.294 (0.22)
2blobs_spray,Gaussian,K-Means,Complete,0.15,0.4699 (0.03)
2blobs_spray,Gaussian,Agglomerative,Average,0.15,0.0098 (0.01)
2blobs_spray,Gaussian,Agglomerative,Single,0.15,0.0091 (0.0)
2blobs_spray,Gaussian,Agglomerative,Complete,0.15,0.1598 (0.19)
2blobs_spray,Gaussian,MultiMember,Average,0.15,0.1036 (0.18)
2blobs_spray,Gaussian,MultiMember,Single,0.15,0.0076 (0.0)
2blobs_spray,Gaussian,MultiMember,Complete,0.15,0.3151 (0.16)
2blobs_spray,Gaussian,K-Means,Average,0.25,0.3697 (0.01)
2blobs_spray,Gaussian,K-Means,Single,0.25,0.0791 (0.11)
2blobs_spray,Gaussian,K-Means,Complete,0.25,0.3359 (0.02)
2blobs_spray,Gaussian,Agglomerative,Average,0.25,0.0124 (0.0)
2blobs_spray,Gaussian,Agglomerative,Single,0.25,0.0078 (0.0)
2blobs_spray,Gaussian,Agglomerative,Complete,0.25,0.2423 (0.12)
2blobs_spray,Gaussian,MultiMember,Average,0.25,0.0766 (0.13)
2blobs_spray,Gaussian,MultiMember,Single,0.25,0.0078 (0.0)
2blobs_spray,Gaussian,MultiMember,Complete,0.25,0.2372 (0.12)
2blobs_spray,Uniform,K-Means,Average,0,0.7054 (0.06)
2blobs_spray,Uniform,K-Means,Single,0,0.7238 (0.0)
2blobs_spray,Uniform,K-Means,Complete,0,0.6068 (0.03)
2blobs_spray,Uniform,Agglomerative,Average,0,0.5836 (0.29)
2blobs_spray,Uniform,Agglomerative,Single,0,0.724 (0.0)
2blobs_spray,Uniform,Agglomerative,Complete,0,0.4707 (0.29)
2blobs_spray,Uniform,MultiMember,Average,0,0.7011 (0.02)
2blobs_spray,Uniform,MultiMember,Single,0,0.5831 (0.29)
2blobs_spray,Uniform,MultiMember,Complete,0,0.6323 (0.13)
2blobs_spray,Uniform,K-Means,Average,0.02,0.5987 (0.07)
2blobs_spray,Uniform,K-Means,Single,0.02,0.5574 (0.27)
2blobs_spray,Uniform,K-Means,Complete,0.02,0.5744 (0.07)
2blobs_spray,Uniform,Agglomerative,Average,0.02,0.0074 (0.0)
2blobs_spray,Uniform,Agglomerative,Single,0.02,0.0103 (0.0)
2blobs_spray,Uniform,Agglomerative,Complete,0.02,0.2828 (0.33)
2blobs_spray,Uniform,MultiMember,Average,0.02,0.1151 (0.2)
2blobs_spray,Uniform,MultiMember,Single,0.02,0.1491 (0.28)
2blobs_spray,Uniform,MultiMember,Complete,0.02,0.2338 (0.24)
2blobs_spray,Uniform,K-Means,Average,0.05,0.5417 (0.05)
2blobs_spray,Uniform,K-Means,Single,0.05,0.1299 (0.23)
2blobs_spray,Uniform,K-Means,Complete,0.05,0.502 (0.04)
2blobs_spray,Uniform,Agglomerative,Average,0.05,0.0069 (0.0)
2blobs_spray,Uniform,Agglomerative,Single,0.05,0.0067 (0.0)
2blobs_spray,Uniform,Agglomerative,Complete,0.05,0.0173 (0.01)
2blobs_spray,Uniform,MultiMember,Average,0.05,0.0114 (0.0)
2blobs_spray,Uniform,MultiMember,Single,0.05,0.0073 (0.0)
2blobs_spray,Uniform,MultiMember,Complete,0.05,0.1086 (0.17)
2blobs_spray,Uniform,K-Means,Average,0.1,0.4923 (0.03)
2blobs_spray,Uniform,K-Means,Single,0.1,0.5921 (0.01)
2blobs_spray,Uniform,K-Means,Complete,0.1,0.4855 (0.05)
2blobs_spray,Uniform,Agglomerative,Average,0.1,0.0129 (0.0)
2blobs_spray,Uniform,Agglomerative,Single,0.1,0.0125 (0.0)
2blobs_spray,Uniform,Agglomerative,Complete,0.1,0.4008 (0.21)
2blobs_spray,Uniform,MultiMember,Average,0.1,0.2408 (0.28)
2blobs_spray,Uniform,MultiMember,Single,0.1,0.0105 (0.0)
2blobs_spray,Uniform,MultiMember,Complete,0.1,0.3374 (0.26)
2blobs_spray,Uniform,K-Means,Average,0.15,0.4247 (0.03)
2blobs_spray,Uniform,K-Means,Single,0.15,0.2698 (0.19)
2blobs_spray,Uniform,K-Means,Complete,0.15,0.4356 (0.02)
2blobs_spray,Uniform,Agglomerative,Average,0.15,0.4895 (0.02)
2blobs_spray,Uniform,Agglomerative,Single,0.15,0.4662 (0.02)
2blobs_spray,Uniform,Agglomerative,Complete,0.15,0.5006 (0.04)
2blobs_spray,Uniform,MultiMember,Average,0.15,0.4729 (0.03)
2blobs_spray,Uniform,MultiMember,Single,0.15,0.4518 (0.04)
2blobs_spray,Uniform,MultiMember,Complete,0.15,0.4795 (0.05)
2blobs_spray,Uniform,K-Means,Average,0.25,0.3435 (0.03)
2blobs_spray,Uniform,K-Means,Single,0.25,0.1496 (0.14)
2blobs_spray,Uniform,K-Means,Complete,0.25,0.3487 (0.03)
2blobs_spray,Uniform,Agglomerative,Average,0.25,0.2335 (0.18)
2blobs_spray,Uniform,Agglomerative,Single,0.25,0.1652 (0.17)
2blobs_spray,Uniform,Agglomerative,Complete,0.25,0.2112 (0.16)
2blobs_spray,Uniform,MultiMember,Average,0.25,0.2858 (0.13)
2blobs_spray,Uniform,MultiMember,Single,0.25,0.0178 (0.01)
2blobs_spray,Uniform,MultiMember,Complete,0.25,0.2959 (0.14)
2blobs_spray,Quantization,K-Means,Average,0,0.6535 (0.02)
2blobs_spray,Quantization,K-Means,Single,0,0.7101 (0.02)
2blobs_spray,Quantization,K-Means,Complete,0,0.6286 (0.04)
2blobs_spray,Quantization,Agglomerative,Average,0,0.442 (0.35)
2blobs_spray,Quantization,Agglomerative,Single,0,0.7227 (0.0)
2blobs_spray,Quantization,Agglomerative,Complete,0,0.407 (0.27)
2blobs_spray,Quantization,MultiMember,Average,0,0.6948 (0.01)
2blobs_spray,Quantization,MultiMember,Single,0,0.726 (0.0)
2blobs_spray,Quantization,MultiMember,Complete,0,0.6704 (0.04)
2blobs_spray,Quantization,K-Means,Average,0.02,0.6685 (0.06)
2blobs_spray,Quantization,K-Means,Single,0.02,0.7255 (0.0)
2blobs_spray,Quantization,K-Means,Complete,0.02,0.6162 (0.03)
2blobs_spray,Quantization,Agglomerative,Average,0.02,0.1309 (0.22)
2blobs_spray,Quantization,Agglomerative,Single,0.02,0.1543 (0.28)
2blobs_spray,Quantization,Agglomerative,Complete,0.02,0.3702 (0.29)
2blobs_spray,Quantization,MultiMember,Average,0.02,0.2898 (0.33)
2blobs_spray,Quantization,MultiMember,Single,0.02,0.2981 (0.35)
2blobs_spray,Quantization,MultiMember,Complete,0.02,0.3779 (0.29)
2blobs_spray,Quantization,K-Means,Average,0.05,0.6903 (0.06)
2blobs_spray,Quantization,K-Means,Single,0.05,0.5741 (0.27)
2blobs_spray,Quantization,K-Means,Complete,0.05,0.6122 (0.04)
2blobs_spray,Quantization,Agglomerative,Average,0.05,0.1457 (0.26)
2blobs_spray,Quantization,Agglomerative,Single,0.05,0.1514 (0.27)
2blobs_spray,Quantization,Agglomerative,Complete,0.05,0.281 (0.31)
2blobs_spray,Quantization,MultiMember,Average,0.05,0.425 (0.33)
2blobs_spray,Quantization,MultiMember,Single,0.05,0.2813 (0.33)
2blobs_spray,Quantization,MultiMember,Complete,0.05,0.417 (0.32)
2blobs_spray,Quantization,K-Means,Average,0.1,0.672 (0.05)
2blobs_spray,Quantization,K-Means,Single,0.1,0.7174 (0.01)
2blobs_spray,Quantization,K-Means,Complete,0.1,0.586 (0.04)
2blobs_spray,Quantization,Agglomerative,Average,0.1,0.0197 (0.01)
2blobs_spray,Quantization,Agglomerative,Single,0.1,0.726 (0.0)
2blobs_spray,Quantization,Agglomerative,Complete,0.1,0.3255 (0.31)
2blobs_spray,Quantization,MultiMember,Average,0.1,0.3909 (0.31)
2blobs_spray,Quantization,MultiMember,Single,0.1,0.1552 (0.29)
2blobs_spray,Quantization,MultiMember,Complete,0.1,0.5528 (0.26)
2blobs_spray,Quantization,K-Means,Average,0.15,0.7216 (0.04)
2blobs_spray,Quantization,K-Means,Single,0.15,0.3112 (0.32)
2blobs_spray,Quantization,K-Means,Complete,0.15,0.605 (0.04)
2blobs_spray,Quantization,Agglomerative,Average,0.15,0.0116 (0.0)
2blobs_spray,Quantization,Agglomerative,Single,0.15,0.0124 (0.0)
2blobs_spray,Quantization,Agglomerative,Complete,0.15,0.1204 (0.18)
2blobs_spray,Quantization,MultiMember,Average,0.15,0.4956 (0.25)
2blobs_spray,Quantization,MultiMember,Single,0.15,0.2908 (0.34)
2blobs_spray,Quantization,MultiMember,Complete,0.15,0.6504 (0.05)
2blobs_spray,Quantization,K-Means,Average,0.25,0.6815 (0.08)
2blobs_spray,Quantization,K-Means,Single,0.25,0.4337 (0.34)
2blobs_spray,Quantization,K-Means,Complete,0.25,0.609 (0.04)
2blobs_spray,Quantization,Agglomerative,Average,0.25,0.0161 (0.0)
2blobs_spray,Quantization,Agglomerative,Single,0.25,0.0116 (0.0)
2blobs_spray,Quantization,Agglomerative,Complete,0.25,0.2571 (0.3)
2blobs_spray,Quantization,MultiMember,Average,0.25,0.6331 (0.07)
2blobs_spray,Quantization,MultiMember,Single,0.25,0.0153 (0.01)
2blobs_spray,Quantization,MultiMember,Complete,0.25,0.6885 (0.03)
3blobs,Gaussian,K-Means,Average,0,0.967 (0.01)
3blobs,Gaussian,K-Means,Single,0,0.9474 (0.03)
3blobs,Gaussian,K-Means,Complete,0,0.9427 (0.03)
3blobs,Gaussian,Agglomerative,Average,0,0.726 (0.0)
3blobs,Gaussian,Agglomerative,Single,0,0.726 (0.0)
3blobs,Gaussian,Agglomerative,Complete,0,0.6969 (0.15)
3blobs,Gaussian,MultiMember,Average,0,0.7233 (0.0)
3blobs,Gaussian,MultiMember,Single,0,0.7289 (0.0)
3blobs,Gaussian,MultiMember,Complete,0,0.712 (0.13)
3blobs,Gaussian,K-Means,Average,0.02,0.8867 (0.01)
3blobs,Gaussian,K-Means,Single,0.02,0.6499 (0.0)
3blobs,Gaussian,K-Means,Complete,0.02,0.7543 (0.11)
3blobs,Gaussian,Agglomerative,Average,0.02,0.526 (0.26)
3blobs,Gaussian,Agglomerative,Single,0.02,0.526 (0.26)
3blobs,Gaussian,Agglomerative,Complete,0.02,0.2938 (0.27)
3blobs,Gaussian,MultiMember,Average,0.02,0.6473 (0.0)
3blobs,Gaussian,MultiMember,Single,0.02,0.5241 (0.26)
3blobs,Gaussian,MultiMember,Complete,0.02,0.6832 (0.1)
3blobs,Gaussian,K-Means,Average,0.05,0.8495 (0.01)
3blobs,Gaussian,K-Means,Single,0.05,0.6457 (0.0)
3blobs,Gaussian,K-Means,Complete,0.05,0.7145 (0.1)
3blobs,Gaussian,Agglomerative,Average,0.05,0.0153 (0.0)
3blobs,Gaussian,Agglomerative,Single,0.05,0.0087 (0.0)
3blobs,Gaussian,Agglomerative,Complete,0.05,0.2699 (0.31)
3blobs,Gaussian,MultiMember,Average,0.05,0.5082 (0.25)
3blobs,Gaussian,MultiMember,Single,0.05,0.0089 (0.0)
3blobs,Gaussian,MultiMember,Complete,0.05,0.3076 (0.29)
3blobs,Gaussian,K-Means,Average,0.1,0.6339 (0.08)
3blobs,Gaussian,K-Means,Single,0.1,0.2281 (0.27)
3blobs,Gaussian,K-Means,Complete,0.1,0.5996 (0.09)
3blobs,Gaussian,Agglomerative,Average,0.1,0.1182 (0.23)
3blobs,Gaussian,Agglomerative,Single,0.1,0.0052 (0.0)
3blobs,Gaussian,Agglomerative,Complete,0.1,0.2319 (0.27)
3blobs,Gaussian,MultiMember,Average,0.1,0.4421 (0.22)
3blobs,Gaussian,MultiMember,Single,0.1,0.1169 (0.22)
3blobs,Gaussian,MultiMember,Complete,0.1,0.5983 (0.06)
3blobs,Gaussian,K-Means,Average,0.15,0.5908 (0.06)
3blobs,Gaussian,K-Means,Single,0.15,0.3881 (0.19)
3blobs,Gaussian,K-Means,Complete,0.15,0.582 (0.06)
3blobs,Gaussian,Agglomerative,Average,0.15,0.0065 (0.0)
3blobs,Gaussian,Agglomerative,Single,0.15,0.0074 (0.0)
3blobs,Gaussian,Agglomerative,Complete,0.15,0.2716 (0.22)
3blobs,Gaussian,MultiMember,Average,0.15,0.1772 (0.21)
3blobs,Gaussian,MultiMember,Single,0.15,0.0078 (0.0)
3blobs,Gaussian,MultiMember,Complete,0.15,0.183 (0.17)
3blobs,Gaussian,K-Means,Average,0.25,0.3665 (0.07)
3blobs,Gaussian,K-Means,Single,0.25,0.0674 (0.11)
3blobs,Gaussian,K-Means,Complete,0.25,0.3093 (0.02)
3blobs,Gaussian,Agglomerative,Average,0.25,0.0059 (0.0)
3blobs,Gaussian,Agglomerative,Single,0.25,0.0101 (0.0)
3blobs,Gaussian,Agglomerative,Complete,0.25,0.0805 (0.09)
3blobs,Gaussian,MultiMember,Average,0.25,0.0698 (0.13)
3blobs,Gaussian,MultiMember,Single,0.25,0.0086 (0.0)
3blobs,Gaussian,MultiMember,Complete,0.25,0.333 (0.06)
3blobs,Uniform,K-Means,Average,0,0.9714 (0.0)
3blobs,Uniform,K-Means,Single,0,0.8643 (0.12)
3blobs,Uniform,K-Means,Complete,0,0.9635 (0.01)
3blobs,Uniform,Agglomerative,Average,0,0.8264 (0.13)
3blobs,Uniform,Agglomerative,Single,0,0.7266 (0.0)
3blobs,Uniform,Agglomerative,Complete,0,0.7573 (0.12)
3blobs,Uniform,MultiMember,Average,0,0.7283 (0.0)
3blobs,Uniform,MultiMember,Single,0,0.7737 (0.09)
3blobs,Uniform,MultiMember,Complete,0,0.8054 (0.14)
3blobs,Uniform,K-Means,Average,0.02,0.8818 (0.01)
3blobs,Uniform,K-Means,Single,0.02,0.656 (0.01)
3blobs,Uniform,K-Means,Complete,0.02,0.6885 (0.05)
3blobs,Uniform,Agglomerative,Average,0.02,0.5196 (0.25)
3blobs,Uniform,Agglomerative,Single,0.02,0.6875 (0.09)
3blobs,Uniform,Agglomerative,Complete,0.02,0.2383 (0.28)
3blobs,Uniform,MultiMember,Average,0.02,0.5195 (0.26)
3blobs,Uniform,MultiMember,Single,0.02,0.65 (0.01)
3blobs,Uniform,MultiMember,Complete,0.02,0.5221 (0.26)
3blobs,Uniform,K-Means,Average,0.05,0.7823 (0.01)
3blobs,Uniform,K-Means,Single,0.05,0.5834 (0.01)
3blobs,Uniform,K-Means,Complete,0.05,0.6934 (0.09)
3blobs,Uniform,Agglomerative,Average,0.05,0.1184 (0.23)
3blobs,Uniform,Agglomerative,Single,0.05,0.3465 (0.28)
3blobs,Uniform,Agglomerative,Complete,0.05,0.2422 (0.29)
3blobs,Uniform,MultiMember,Average,0.05,0.5022 (0.26)
3blobs,Uniform,MultiMember,Single,0.05,0.0076 (0.0)
3blobs,Uniform,MultiMember,Complete,0.05,0.3252 (0.28)
3blobs,Uniform,K-Means,Average,0.1,0.6954 (0.01)
3blobs,Uniform,K-Means,Single,0.1,0.2057 (0.23)
3blobs,Uniform,K-Means,Complete,0.1,0.6121 (0.07)
3blobs,Uniform,Agglomerative,Average,0.1,0.2174 (0.25)
3blobs,Uniform,Agglomerative,Single,0.1,0.3086 (0.24)
3blobs,Uniform,Agglomerative,Complete,0.1,0.2364 (0.29)
3blobs,Uniform,MultiMember,Average,0.1,0.2925 (0.23)
3blobs,Uniform,MultiMember,Single,0.1,0.3026 (0.24)
3blobs,Uniform,MultiMember,Complete,0.1,0.5308 (0.09)
3blobs,Uniform,K-Means,Average,0.15,0.5463 (0.07)
3blobs,Uniform,K-Means,Single,0.15,0.176 (0.2)
3blobs,Uniform,K-Means,Complete,0.15,0.4302 (0.07)
3blobs,Uniform,Agglomerative,Average,0.15,0.0109 (0.0)
3blobs,Uniform,Agglomerative,Single,0.15,0.0074 (0.0)
3blobs,Uniform,Agglomerative,Complete,0.15,0.2479 (0.2)
3blobs,Uniform,MultiMember,Average,0.15,0.0076 (0.0)
3blobs,Uniform,MultiMember,Single,0.15,0.0089 (0.0)
3blobs,Uniform,MultiMember,Complete,0.15,0.2028 (0.24)
3blobs,Uniform,K-Means,Average,0.25,0.3928 (0.05)
3blobs,Uniform,K-Means,Single,0.25,0.075 (0.12)
3blobs,Uniform,K-Means,Complete,0.25,0.4087 (0.05)
3blobs,Uniform,Agglomerative,Average,0.25,0.0198 (0.0)
3blobs,Uniform,Agglomerative,Single,0.25,0.0099 (0.0)
3blobs,Uniform,Agglomerative,Complete,0.25,0.0865 (0.11)
3blobs,Uniform,MultiMember,Average,0.25,0.0778 (0.11)
3blobs,Uniform,MultiMember,Single,0.25,0.0145 (0.01)
3blobs,Uniform,MultiMember,Complete,0.25,0.135 (0.13)
3blobs,Quantization,K-Means,Average,0,0.9615 (0.01)
3blobs,Quantization,K-Means,Single,0,0.8583 (0.12)
3blobs,Quantization,K-Means,Complete,0,0.9604 (0.02)
3blobs,Quantization,Agglomerative,Average,0,0.7768 (0.1)
3blobs,Quantization,Agglomerative,Single,0,0.7271 (0.0)
3blobs,Quantization,Agglomerative,Complete,0,0.7392 (0.13)
3blobs,Quantization,MultiMember,Average,0,0.7748 (0.1)
3blobs,Quantization,MultiMember,Single,0,0.7289 (0.0)
3blobs,Quantization,MultiMember,Complete,0,0.8062 (0.12)
3blobs,Quantization,K-Means,Average,0.02,0.956 (0.01)
3blobs,Quantization,K-Means,Single,0.02,0.9035 (0.1)
3blobs,Quantization,K-Means,Complete,0.02,0.9625 (0.01)
3blobs,Quantization,Agglomerative,Average,0.02,0.8621 (0.11)
3blobs,Quantization,Agglomerative,Single,0.02,0.9527 (0.0)
3blobs,Quantization,Agglomerative,Complete,0.02,0.6907 (0.04)
3blobs,Quantization,MultiMember,Average,0.02,0.7719 (0.09)
3blobs,Quantization,MultiMember,Single,0.02,0.7289 (0.0)
3blobs,Quantization,MultiMember,Complete,0.02,0.8585 (0.12)
3blobs,Quantization,K-Means,Average,0.05,0.9562 (0.0)
3blobs,Quantization,K-Means,Single,0.05,0.9527 (0.0)
3blobs,Quantization,K-Means,Complete,0.05,0.9084 (0.06)
3blobs,Quantization,Agglomerative,Average,0.05,0.8139 (0.1)
3blobs,Quantization,Agglomerative,Single,0.05,0.8036 (0.11)
3blobs,Quantization,Agglomerative,Complete,0.05,0.6975 (0.03)
3blobs,Quantization,MultiMember,Average,0.05,0.7217 (0.01)
3blobs,Quantization,MultiMember,Single,0.05,0.7283 (0.0)
3blobs,Quantization,MultiMember,Complete,0.05,0.7079 (0.02)
3blobs,Quantization,K-Means,Average,0.1,0.9354 (0.02)
3blobs,Quantization,K-Means,Single,0.1,0.8161 (0.11)
3blobs,Quantization,K-Means,Complete,0.1,0.9056 (0.04)
3blobs,Quantization,Agglomerative,Average,0.1,0.7749 (0.1)
3blobs,Quantization,Agglomerative,Single,0.1,0.9802 (0.0)
3blobs,Quantization,Agglomerative,Complete,0.1,0.8055 (0.15)
3blobs,Quantization,MultiMember,Average,0.1,0.7267 (0.0)
3blobs,Quantization,MultiMember,Single,0.1,0.7289 (0.0)
3blobs,Quantization,MultiMember,Complete,0.1,0.7649 (0.11)
3blobs,Quantization,K-Means,Average,0.15,0.9453 (0.01)
3blobs,Quantization,K-Means,Single,0.15,0.755 (0.1)
3blobs,Quantization,K-Means,Complete,0.15,0.9357 (0.0)
3blobs,Quantization,Agglomerative,Average,0.15,0.726 (0.0)
3blobs,Quantization,Agglomerative,Single,0.15,0.7141 (0.01)
3blobs,Quantization,Agglomerative,Complete,0.15,0.6977 (0.02)
3blobs,Quantization,MultiMember,Average,0.15,0.7267 (0.0)
3blobs,Quantization,MultiMember,Single,0.15,0.7289 (0.0)
3blobs,Quantization,MultiMember,Complete,0.15,0.7543 (0.11)
3blobs,Quantization,K-Means,Average,0.25,0.9306 (0.0)
3blobs,Quantization,K-Means,Single,0.25,0.8425 (0.11)
3blobs,Quantization,K-Means,Complete,0.25,0.8089 (0.05)
3blobs,Quantization,Agglomerative,Average,0.25,0.7271 (0.0)
3blobs,Quantization,Agglomerative,Single,0.25,0.726 (0.0)
3blobs,Quantization,Agglomerative,Complete,0.25,0.6607 (0.05)
3blobs,Quantization,MultiMember,Average,0.25,0.7277 (0.0)
3blobs,Quantization,MultiMember,Single,0.25,0.7283 (0.0)
3blobs,Quantization,MultiMember,Complete,0.25,0.7277 (0.08)
3lines,Gaussian,K-Means,Average,0,0.5263 (0.03)
3lines,Gaussian,K-Means,Single,0,0.078 (0.13)
3lines,Gaussian,K-Means,Complete,0,0.419 (0.07)
3lines,Gaussian,Agglomerative,Average,0,0.0175 (0.0)
3lines,Gaussian,Agglomerative,Single,0,0.0145 (0.0)
3lines,Gaussian,Agglomerative,Complete,0,0.2894 (0.11)
3lines,Gaussian,MultiMember,Average,0,0.0473 (0.03)
3lines,Gaussian,MultiMember,Single,0,0.0093 (0.0)
3lines,Gaussian,MultiMember,Complete,0,0.3359 (0.23)
3lines,Gaussian,K-Means,Average,0.02,0.5667 (0.01)
3lines,Gaussian,K-Means,Single,0.02,0.0825 (0.13)
3lines,Gaussian,K-Means,Complete,0.02,0.4492 (0.09)
3lines,Gaussian,Agglomerative,Average,0.02,0.0158 (0.01)
3lines,Gaussian,Agglomerative,Single,0.02,0.0116 (0.0)
3lines,Gaussian,Agglomerative,Complete,0.02,0.2616 (0.11)
3lines,Gaussian,MultiMember,Average,0.02,0.1626 (0.15)
3lines,Gaussian,MultiMember,Single,0.02,0.0108 (0.0)
3lines,Gaussian,MultiMember,Complete,0.02,0.2762 (0.12)
3lines,Gaussian,K-Means,Average,0.05,0.4808 (0.04)
3lines,Gaussian,K-Means,Single,0.05,0.0179 (0.01)
3lines,Gaussian,K-Means,Complete,0.05,0.4762 (0.04)
3lines,Gaussian,Agglomerative,Average,0.05,0.0152 (0.0)
3lines,Gaussian,Agglomerative,Single,0.05,0.0123 (0.0)
3lines,Gaussian,Agglomerative,Complete,0.05,0.2038 (0.12)
3lines,Gaussian,MultiMember,Average,0.05,0.1093 (0.16)
3lines,Gaussian,MultiMember,Single,0.05,0.0085 (0.0)
3lines,Gaussian,MultiMember,Complete,0.05,0.2221 (0.14)
3lines,Gaussian,K-Means,Average,0.1,0.4491 (0.03)
3lines,Gaussian,K-Means,Single,0.1,0.0072 (0.0)
3lines,Gaussian,K-Means,Complete,0.1,0.3821 (0.03)
3lines,Gaussian,Agglomerative,Average,0.1,0.0138 (0.0)
3lines,Gaussian,Agglomerative,Single,0.1,0.0123 (0.0)
3lines,Gaussian,Agglomerative,Complete,0.1,0.1098 (0.11)
3lines,Gaussian,MultiMember,Average,0.1,0.0972 (0.13)
3lines,Gaussian,MultiMember,Single,0.1,0.01 (0.0)
3lines,Gaussian,MultiMember,Complete,0.1,0.1497 (0.14)
3lines,Gaussian,K-Means,Average,0.15,0.3598 (0.05)
3lines,Gaussian,K-Means,Single,0.15,0.0554 (0.09)
3lines,Gaussian,K-Means,Complete,0.15,0.2674 (0.04)
3lines,Gaussian,Agglomerative,Average,0.15,0.0172 (0.01)
3lines,Gaussian,Agglomerative,Single,0.15,0.0074 (0.0)
3lines,Gaussian,Agglomerative,Complete,0.15,0.1684 (0.13)
3lines,Gaussian,MultiMember,Average,0.15,0.0187 (0.0)
3lines,Gaussian,MultiMember,Single,0.15,0.0076 (0.0)
3lines,Gaussian,MultiMember,Complete,0.15,0.1432 (0.1)
3lines,Gaussian,K-Means,Average,0.25,0.2613 (0.04)
3lines,Gaussian,K-Means,Single,0.25,0.0342 (0.06)
3lines,Gaussian,K-Means,Complete,0.25,0.1966 (0.04)
3lines,Gaussian,Agglomerative,Average,0.25,0.0076 (0.0)
3lines,Gaussian,Agglomerative,Single,0.25,0.0508 (0.09)
3lines,Gaussian,Agglomerative,Complete,0.25,0.1475 (0.11)
3lines,Gaussian,MultiMember,Average,0.25,0.0576 (0.08)
3lines,Gaussian,MultiMember,Single,0.25,0.0083 (0.0)
3lines,Gaussian,MultiMember,Complete,0.25,0.1105 (0.12)
3lines,Uniform,K-Means,Average,0,0.54 (0.07)
3lines,Uniform,K-Means,Single,0,0.1155 (0.17)
3lines,Uniform,K-Means,Complete,0,0.5296 (0.06)
3lines,Uniform,Agglomerative,Average,0,0.0219 (0.0)
3lines,Uniform,Agglomerative,Single,0,0.0116 (0.0)
3lines,Uniform,Agglomerative,Complete,0,0.1281 (0.11)
3lines,Uniform,MultiMember,Average,0,0.0404 (0.02)
3lines,Uniform,MultiMember,Single,0,0.0085 (0.0)
3lines,Uniform,MultiMember,Complete,0,0.1969 (0.13)
3lines,Uniform,K-Means,Average,0.02,0.5273 (0.01)
3lines,Uniform,K-Means,Single,0.02,0.0085 (0.0)
3lines,Uniform,K-Means,Complete,0.02,0.4115 (0.06)
3lines,Uniform,Agglomerative,Average,0.02,0.0152 (0.01)
3lines,Uniform,Agglomerative,Single,0.02,0.0079 (0.0)
3lines,Uniform,Agglomerative,Complete,0.02,0.2373 (0.12)
3lines,Uniform,MultiMember,Average,0.02,0.0863 (0.14)
3lines,Uniform,MultiMember,Single,0.02,0.0078 (0.0)
